2024-12-07 14:20:38,565 | INFO | banned_words_strategy:__init__ - Banned words loaded successfully.
2024-12-07 19:51:45,977 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 19:51:45,978 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 19:51:45,988 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:45,991 | INFO | database_manager:insert_row - Row ({'username': 'Garry', 'email': 'g2@gmail.com', 'password': '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'first_name': 'Gar', 'last_name': 'Ry', 'birthdate': '2024-12-05', 'phone_number': '4002-8922', 'address': 'Rua de Baixo', 'budget': 52.0}) inserted in table owners_profile with id 1
2024-12-07 19:51:45,992 | INFO | database_manager_central:insert_record - Record added to 'owners_profile' with ID '1' and data {'username': 'Garry', 'email': 'g2@gmail.com', 'password': '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'first_name': 'Gar', 'last_name': 'Ry', 'birthdate': '2024-12-05', 'phone_number': '4002-8922', 'address': 'Rua de Baixo', 'budget': 52.0}
2024-12-07 19:51:45,993 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 19:51:45,993 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 19:51:46,003 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,005 | INFO | database_manager:insert_row - Row ({'username': 'Harry', 'email': 'harry@example.com', 'password': 'd4cfaf03600bf1a55ba4372ceb17ff9234576eb062c1f8b78bd3c53c703f194c', 'first_name': 'Harry', 'last_name': 'Potter', 'birthdate': '2024-12-06', 'phone_number': '4002-8923', 'address': 'Rua de Cima', 'budget': 62.0}) inserted in table owners_profile with id 2
2024-12-07 19:51:46,006 | INFO | database_manager_central:insert_record - Record added to 'owners_profile' with ID '2' and data {'username': 'Harry', 'email': 'harry@example.com', 'password': 'd4cfaf03600bf1a55ba4372ceb17ff9234576eb062c1f8b78bd3c53c703f194c', 'first_name': 'Harry', 'last_name': 'Potter', 'birthdate': '2024-12-06', 'phone_number': '4002-8923', 'address': 'Rua de Cima', 'budget': 62.0}
2024-12-07 19:51:46,016 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,019 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 19:51:46,027 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,029 | INFO | database_manager:search_record - Records founds: [(1, 'Garry', 'g2@gmail.com', '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'Gar', 'Ry', datetime.date(2024, 12, 5), '4002-8922', 'Rua de Baixo', Decimal('52.00'))]
2024-12-07 19:51:46,040 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,042 | INFO | database_manager:insert_row - Row ({'name': 'VM1', 'location': 'Rua de Baixo', 'owner_id': '1'}) inserted in table vending_machines_profile with id 1
2024-12-07 19:51:46,043 | INFO | database_manager_central:insert_record - Record added to 'vending_machines_profile' with ID '1' and data {'name': 'VM1', 'location': 'Rua de Baixo', 'owner_id': '1'}
2024-12-07 19:51:46,055 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,057 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 19:51:46,066 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,070 | INFO | database_manager:search_record - Records founds: [(1, 'Garry', 'g2@gmail.com', '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'Gar', 'Ry', datetime.date(2024, 12, 5), '4002-8922', 'Rua de Baixo', Decimal('52.00'))]
2024-12-07 19:51:46,084 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,087 | INFO | database_manager:insert_row - Row ({'name': 'VM2', 'location': 'Rua de Cima', 'owner_id': '1'}) inserted in table vending_machines_profile with id 2
2024-12-07 19:51:46,088 | INFO | database_manager_central:insert_record - Record added to 'vending_machines_profile' with ID '2' and data {'name': 'VM2', 'location': 'Rua de Cima', 'owner_id': '1'}
2024-12-07 19:51:46,101 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,104 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 19:51:46,120 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,122 | INFO | database_manager:search_record - Records founds: [(2, 'Harry', 'harry@example.com', 'd4cfaf03600bf1a55ba4372ceb17ff9234576eb062c1f8b78bd3c53c703f194c', 'Harry', 'Potter', datetime.date(2024, 12, 6), '4002-8923', 'Rua de Cima', Decimal('62.00'))]
2024-12-07 19:51:46,132 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,135 | INFO | database_manager:insert_row - Row ({'name': 'VM3', 'location': 'Rua do Meio', 'owner_id': '2'}) inserted in table vending_machines_profile with id 3
2024-12-07 19:51:46,136 | INFO | database_manager_central:insert_record - Record added to 'vending_machines_profile' with ID '3' and data {'name': 'VM3', 'location': 'Rua do Meio', 'owner_id': '2'}
2024-12-07 19:51:46,149 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,152 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,159 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,161 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,173 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,176 | INFO | database_manager:insert_row - Row ({'name': 'Coca-Cola', 'description': 'Refrescante demais', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}) inserted in table products_profile with id 1
2024-12-07 19:51:46,176 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '1' and data {'name': 'Coca-Cola', 'description': 'Refrescante demais', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}
2024-12-07 19:51:46,187 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,190 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,199 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,201 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,214 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,218 | INFO | database_manager:insert_row - Row ({'name': 'Pepsi', 'description': 'Muito refrescante', 'price': 4.5, 'quantity': 15, 'vending_machine_id': 1}) inserted in table products_profile with id 2
2024-12-07 19:51:46,219 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '2' and data {'name': 'Pepsi', 'description': 'Muito refrescante', 'price': 4.5, 'quantity': 15, 'vending_machine_id': 1}
2024-12-07 19:51:46,230 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,234 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,243 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,245 | INFO | database_manager:search_record - Records founds: [(2, 'VM2', 'Rua de Cima', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,258 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,262 | INFO | database_manager:insert_row - Row ({'name': 'Fanta', 'description': 'Sabor laranja', 'price': 4.0, 'quantity': 20, 'vending_machine_id': 2}) inserted in table products_profile with id 3
2024-12-07 19:51:46,263 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '3' and data {'name': 'Fanta', 'description': 'Sabor laranja', 'price': 4.0, 'quantity': 20, 'vending_machine_id': 2}
2024-12-07 19:51:46,274 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,276 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,286 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,287 | INFO | database_manager:search_record - Records founds: [(3, 'VM3', 'Rua do Meio', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 2)]
2024-12-07 19:51:46,299 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,305 | INFO | database_manager:insert_row - Row ({'name': 'Sprite', 'description': 'Refrescante e limonada', 'price': 4.0, 'quantity': 25, 'vending_machine_id': 3}) inserted in table products_profile with id 4
2024-12-07 19:51:46,306 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '4' and data {'name': 'Sprite', 'description': 'Refrescante e limonada', 'price': 4.0, 'quantity': 25, 'vending_machine_id': 3}
2024-12-07 19:51:46,317 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,320 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,328 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,330 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,339 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,343 | INFO | database_manager:insert_row - Row ({'name': 'Guaraná', 'description': 'Sabor original', 'price': 4.5, 'quantity': 30, 'vending_machine_id': 1}) inserted in table products_profile with id 5
2024-12-07 19:51:46,345 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '5' and data {'name': 'Guaraná', 'description': 'Sabor original', 'price': 4.5, 'quantity': 30, 'vending_machine_id': 1}
2024-12-07 19:51:46,356 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,358 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,367 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,369 | INFO | database_manager:search_record - Records founds: [(2, 'VM2', 'Rua de Cima', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,378 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,382 | INFO | database_manager:insert_row - Row ({'name': 'Água', 'description': 'Mineral', 'price': 2.0, 'quantity': 50, 'vending_machine_id': 2}) inserted in table products_profile with id 6
2024-12-07 19:51:46,384 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '6' and data {'name': 'Água', 'description': 'Mineral', 'price': 2.0, 'quantity': 50, 'vending_machine_id': 2}
2024-12-07 19:51:46,396 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,400 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,409 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,411 | INFO | database_manager:search_record - Records founds: [(3, 'VM3', 'Rua do Meio', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 2)]
2024-12-07 19:51:46,423 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,425 | INFO | database_manager:insert_row - Row ({'name': 'Suco de Laranja', 'description': 'Natural', 'price': 3.5, 'quantity': 10, 'vending_machine_id': 3}) inserted in table products_profile with id 7
2024-12-07 19:51:46,426 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '7' and data {'name': 'Suco de Laranja', 'description': 'Natural', 'price': 3.5, 'quantity': 10, 'vending_machine_id': 3}
2024-12-07 19:51:46,441 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,445 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,456 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,458 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,470 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,473 | INFO | database_manager:insert_row - Row ({'name': 'Suco de Uva', 'description': 'Natural', 'price': 3.5, 'quantity': 15, 'vending_machine_id': 1}) inserted in table products_profile with id 8
2024-12-07 19:51:46,474 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '8' and data {'name': 'Suco de Uva', 'description': 'Natural', 'price': 3.5, 'quantity': 15, 'vending_machine_id': 1}
2024-12-07 19:51:46,489 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,494 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,504 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,505 | INFO | database_manager:search_record - Records founds: [(2, 'VM2', 'Rua de Cima', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,515 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,519 | INFO | database_manager:insert_row - Row ({'name': 'Chá Gelado', 'description': 'Sabor limão', 'price': 3.0, 'quantity': 20, 'vending_machine_id': 2}) inserted in table products_profile with id 9
2024-12-07 19:51:46,520 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '9' and data {'name': 'Chá Gelado', 'description': 'Sabor limão', 'price': 3.0, 'quantity': 20, 'vending_machine_id': 2}
2024-12-07 19:51:46,534 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,536 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,545 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,546 | INFO | database_manager:search_record - Records founds: [(3, 'VM3', 'Rua do Meio', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 2)]
2024-12-07 19:51:46,557 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,559 | INFO | database_manager:insert_row - Row ({'name': 'Energético', 'description': 'Para dar energia', 'price': 6.0, 'quantity': 5, 'vending_machine_id': 3}) inserted in table products_profile with id 10
2024-12-07 19:51:46,560 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '10' and data {'name': 'Energético', 'description': 'Para dar energia', 'price': 6.0, 'quantity': 5, 'vending_machine_id': 3}
2024-12-07 19:51:46,570 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,573 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:51:46,583 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,584 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 19, 51, 46), 1)]
2024-12-07 19:51:46,595 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,598 | INFO | database_manager:insert_row - Row ({'name': 'Cerveja', 'description': 'Gelada', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}) inserted in table products_profile with id 11
2024-12-07 19:51:46,599 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '11' and data {'name': 'Cerveja', 'description': 'Gelada', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}
2024-12-07 19:51:46,608 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,611 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 19:51:46,620 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:51:46,622 | INFO | database_manager:search_record - Records founds: []
2024-12-07 19:51:46,623 | ERROR | database_manager_central:insert_record - Error inserting record into 'product_complaint': Foreign key value 'Produto vencido' does not exist in table 'products_profile'.
2024-12-07 19:54:46,795 | INFO | banned_words_strategy:__init__ - Banned words loaded successfully.
2024-12-07 19:54:46,796 | INFO | sql_injection_strategy:__init__ - SQL injection patterns initialized.
2024-12-07 19:54:46,878 | INFO | database_manager_central:__init__ - Connected into database
2024-12-07 19:54:46,893 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: products_profile
2024-12-07 19:54:46,894 | INFO | decorators_class:new_init - The data was instantiated as a subscriber of events: ['PurchaseProductEvent']
2024-12-07 19:54:46,895 | INFO | event_manager:subscribe - Created new subscriber list for event PurchaseProductEvent
2024-12-07 19:54:46,895 | INFO | event_manager:subscribe - Subscriber added to event PurchaseProductEvent
2024-12-07 19:54:46,895 | INFO | decorators_class:new_init - Subscribed to event PurchaseProductEvent
2024-12-07 19:54:46,905 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,909 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 19:54:46,911 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: users_profile
2024-12-07 19:54:46,919 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,922 | INFO | database_manager:show_table - Got all instances in table: users_profile
2024-12-07 19:54:46,925 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: vending_machines_profile
2024-12-07 19:54:46,933 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,935 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:54:46,937 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: owners_profile
2024-12-07 19:54:46,944 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,947 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 19:54:46,948 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: product_complaint
2024-12-07 19:54:46,957 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,960 | WARNING | database_manager:show_table - No instance found in table: product_complaint
2024-12-07 19:54:46,961 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: product_comment
2024-12-07 19:54:46,970 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,972 | WARNING | database_manager:show_table - No instance found in table: product_comment
2024-12-07 19:54:46,973 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: purchase_transaction
2024-12-07 19:54:46,975 | INFO | decorators_class:new_init - The data was instantiated as a publisher of events: ['PurchaseProductEvent']
2024-12-07 19:54:46,984 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,987 | WARNING | database_manager:show_table - No instance found in table: purchase_transaction
2024-12-07 19:54:46,988 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: vending_machine_complaint
2024-12-07 19:54:46,996 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:46,998 | WARNING | database_manager:show_table - No instance found in table: vending_machine_complaint
2024-12-07 19:54:46,999 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: vending_machine_comment
2024-12-07 19:54:47,011 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,014 | WARNING | database_manager:show_table - No instance found in table: vending_machine_comment
2024-12-07 19:54:47,015 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: favorite_vending_machines
2024-12-07 19:54:47,024 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,027 | WARNING | database_manager:show_table - No instance found in table: favorite_vending_machines
2024-12-07 19:54:47,028 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: favorite_products
2024-12-07 19:54:47,036 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,038 | WARNING | database_manager:show_table - No instance found in table: favorite_products
2024-12-07 19:54:47,049 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,051 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 19:54:47,063 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,065 | INFO | database_manager:show_table - Got all instances in table: users_profile
2024-12-07 19:54:47,076 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,078 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 19:54:47,087 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,089 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 19:54:47,100 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,104 | WARNING | database_manager:show_table - No instance found in table: product_complaint
2024-12-07 19:54:47,113 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,115 | WARNING | database_manager:show_table - No instance found in table: product_comment
2024-12-07 19:54:47,124 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,127 | WARNING | database_manager:show_table - No instance found in table: purchase_transaction
2024-12-07 19:54:47,135 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,138 | WARNING | database_manager:show_table - No instance found in table: vending_machine_complaint
2024-12-07 19:54:47,149 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,153 | WARNING | database_manager:show_table - No instance found in table: vending_machine_comment
2024-12-07 19:54:47,163 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,165 | WARNING | database_manager:show_table - No instance found in table: favorite_products
2024-12-07 19:54:47,175 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,177 | WARNING | database_manager:show_table - No instance found in table: favorite_vending_machines
2024-12-07 19:54:47,179 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 19:54:47,179 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 19:54:47,190 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:54:47,193 | ERROR | database_manager_central:insert_record - Error inserting record into 'users_profile': 1062 (23000): Duplicate entry 'Al1ce' for key 'users_profile.username'
2024-12-07 19:54:47,194 | ERROR | database_manager_central:insert_record - Error inserting record into 'users_profile': 1062 (23000): Duplicate entry 'Al1ce' for key 'users_profile.username'
2024-12-07 19:55:04,843 | INFO | banned_words_strategy:__init__ - Banned words loaded successfully.
2024-12-07 19:55:04,843 | INFO | sql_injection_strategy:__init__ - SQL injection patterns initialized.
2024-12-07 19:55:04,925 | INFO | init_database:drop_database - Connected into database
2024-12-07 19:55:10,192 | INFO | banned_words_strategy:__init__ - Banned words loaded successfully.
2024-12-07 19:55:10,193 | INFO | sql_injection_strategy:__init__ - SQL injection patterns initialized.
2024-12-07 19:55:10,277 | INFO | database_manager_central:__init__ - Connected into database
2024-12-07 19:55:10,478 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: products_profile
2024-12-07 19:55:10,479 | INFO | decorators_class:new_init - The data was instantiated as a subscriber of events: ['PurchaseProductEvent']
2024-12-07 19:55:10,480 | INFO | event_manager:subscribe - Created new subscriber list for event PurchaseProductEvent
2024-12-07 19:55:10,480 | INFO | event_manager:subscribe - Subscriber added to event PurchaseProductEvent
2024-12-07 19:55:10,481 | INFO | decorators_class:new_init - Subscribed to event PurchaseProductEvent
2024-12-07 19:55:10,489 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,494 | WARNING | database_manager:show_table - No instance found in table: products_profile
2024-12-07 19:55:10,496 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: users_profile
2024-12-07 19:55:10,505 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,510 | WARNING | database_manager:show_table - No instance found in table: users_profile
2024-12-07 19:55:10,512 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: vending_machines_profile
2024-12-07 19:55:10,520 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,524 | WARNING | database_manager:show_table - No instance found in table: vending_machines_profile
2024-12-07 19:55:10,526 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: owners_profile
2024-12-07 19:55:10,533 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,539 | WARNING | database_manager:show_table - No instance found in table: owners_profile
2024-12-07 19:55:10,541 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: product_complaint
2024-12-07 19:55:10,550 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,555 | WARNING | database_manager:show_table - No instance found in table: product_complaint
2024-12-07 19:55:10,556 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: product_comment
2024-12-07 19:55:10,565 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,569 | WARNING | database_manager:show_table - No instance found in table: product_comment
2024-12-07 19:55:10,571 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: purchase_transaction
2024-12-07 19:55:10,572 | INFO | decorators_class:new_init - The data was instantiated as a publisher of events: ['PurchaseProductEvent']
2024-12-07 19:55:10,582 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,585 | WARNING | database_manager:show_table - No instance found in table: purchase_transaction
2024-12-07 19:55:10,587 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: vending_machine_complaint
2024-12-07 19:55:10,597 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,603 | WARNING | database_manager:show_table - No instance found in table: vending_machine_complaint
2024-12-07 19:55:10,605 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: vending_machine_comment
2024-12-07 19:55:10,614 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,617 | WARNING | database_manager:show_table - No instance found in table: vending_machine_comment
2024-12-07 19:55:10,617 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: favorite_vending_machines
2024-12-07 19:55:10,627 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,630 | WARNING | database_manager:show_table - No instance found in table: favorite_vending_machines
2024-12-07 19:55:10,631 | INFO | database_manager:__init__ - Initializing DatabaseManager for table: favorite_products
2024-12-07 19:55:10,645 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,649 | WARNING | database_manager:show_table - No instance found in table: favorite_products
2024-12-07 19:55:10,659 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,661 | WARNING | database_manager:show_table - No instance found in table: products_profile
2024-12-07 19:55:10,671 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,674 | WARNING | database_manager:show_table - No instance found in table: users_profile
2024-12-07 19:55:10,684 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,687 | WARNING | database_manager:show_table - No instance found in table: vending_machines_profile
2024-12-07 19:55:10,698 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,701 | WARNING | database_manager:show_table - No instance found in table: owners_profile
2024-12-07 19:55:10,710 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,713 | WARNING | database_manager:show_table - No instance found in table: product_complaint
2024-12-07 19:55:10,724 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,727 | WARNING | database_manager:show_table - No instance found in table: product_comment
2024-12-07 19:55:10,738 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,741 | WARNING | database_manager:show_table - No instance found in table: purchase_transaction
2024-12-07 19:55:10,750 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,752 | WARNING | database_manager:show_table - No instance found in table: vending_machine_complaint
2024-12-07 19:55:10,762 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,764 | WARNING | database_manager:show_table - No instance found in table: vending_machine_comment
2024-12-07 19:55:10,772 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,776 | WARNING | database_manager:show_table - No instance found in table: favorite_products
2024-12-07 19:55:10,786 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,790 | WARNING | database_manager:show_table - No instance found in table: favorite_vending_machines
2024-12-07 19:55:10,792 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 19:55:10,792 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 19:55:10,805 | INFO | database_manager:__connect - Connected into database
2024-12-07 19:55:10,808 | INFO | database_manager:insert_row - Row ({'username': 'Al1ce', 'email': 'alicinha@gmail.com', 'password': '370f2809fbcc1c474173a2eb5d938c2e339fa2963e589472e7104c758d27af80', 'first_name': 'Alice', 'last_name': 'Silva', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua de Baixo', 'budget': 50.0}) inserted in table users_profile with id 1
